Sub,Vehicle,task,Mental,Physical,Hurried,Successful,Work,Insecure,Intuitive,Complex
215,059a 2018 Volvo XC90 Momentum,Audio_TS,12,3,4,19,12,7,6,7
215,059a 2018 Volvo XC90 Momentum,Nav_TS,20,3,3,11,17,14,5,16
215,059a 2018 Volvo XC90 Momentum,Audio_V,3,2,6,20,5,3,19,2
215,059a 2018 Volvo XC90 Momentum,CD_V,3,1,4,19,4,4,19,3
215,059a 2018 Volvo XC90 Momentum,CD_TS,5,2,3,17,11,5,18,2
218,059a 2018 Volvo XC90 Momentum,Audio_TS,7,5,8,16,4,5,15,5
218,059a 2018 Volvo XC90 Momentum,Audio_V,6,3,4,1,5,17,5,15
218,059a 2018 Volvo XC90 Momentum,nBack,13,2,13,12,8,4,15,5
218,059a 2018 Volvo XC90 Momentum,CD_TS,7,6,6,21,12,5,17,3
218,059a 2018 Volvo XC90 Momentum,SuRT,8,8,12,21,4,3,16,4
218,059a 2018 Volvo XC90 Momentum,CD_V,4,4,4,20,4,3,17,3
218,059a 2018 Volvo XC90 Momentum,Single,4,4,3,18,3,2,21,1
218,059a 2018 Volvo XC90 Momentum,Nav_TS,19,4,13,3,4,15,11,9
218,059a 2018 Volvo XC90 Momentum,SMSRS_V,5,5,5,10,2,13,14,6
218,059a 2018 Volvo XC90 Momentum,Nav_V,4,4,12,13,3,8,15,5
228,059a 2018 Volvo XC90 Momentum,nBack,6,1,9,12,16,5,14,3
228,059a 2018 Volvo XC90 Momentum,Audio_TS,1,2,2,19,5,2,20,2
228,059a 2018 Volvo XC90 Momentum,SuRT,1,3,2,21,4,1,21,1
228,059a 2018 Volvo XC90 Momentum,Audio_V,1,1,1,21,1,1,21,18
228,059a 2018 Volvo XC90 Momentum,Single,1,3,1,18,4,1,18,1
228,059a 2018 Volvo XC90 Momentum,CD_TS,1,4,1,20,6,1,21,1
228,059a 2018 Volvo XC90 Momentum,SMSRS_V,1,1,1,20,1,1,21,1
228,059a 2018 Volvo XC90 Momentum,CD_V,1,1,1,21,1,1,21,1
228,059a 2018 Volvo XC90 Momentum,Nav_V,1,1,1,21,1,1,21,1
228,059a 2018 Volvo XC90 Momentum,Nav_TS,5,21,16,4,18,9,2,18
502,059b 2018 Volvo XC90 Momentum,Audio_TS,14,12,14,15,12,6,16,7
502,059b 2018 Volvo XC90 Momentum,Audio_V,7,6,7,12,12,12,14,8
502,059b 2018 Volvo XC90 Momentum,nBack,14,8,14,11,14,12,11,11
502,059b 2018 Volvo XC90 Momentum,CD_TS,12,12,12,14,9,7,14,7
502,059b 2018 Volvo XC90 Momentum,SuRT,10,9,14,14,12,12,15,6
502,059b 2018 Volvo XC90 Momentum,CD_V,5,5,6,18,5,5,18,4
502,059b 2018 Volvo XC90 Momentum,Single,4,6,7,18,12,5,18,4
502,059b 2018 Volvo XC90 Momentum,Nav_TS,12,12,11,14,12,11,13,8
502,059b 2018 Volvo XC90 Momentum,SMSRS_V,7,5,5,18,5,5,17,5
502,059b 2018 Volvo XC90 Momentum,Nav_V,12,4,12,7,14,14,14,5
506,059b 2018 Volvo XC90 Momentum,CD_TS,5,3,3,12,8,6,17,5
506,059b 2018 Volvo XC90 Momentum,CD_V,2,2,3,19,2,2,19,2
506,059b 2018 Volvo XC90 Momentum,Audio_V,8,3,11,14,9,6,15,6
506,059b 2018 Volvo XC90 Momentum,Nav_TS,13,5,12,5,11,13,12,10
506,059b 2018 Volvo XC90 Momentum,Audio_TS,1,4,6,12,9,9,12,9
506,059b 2018 Volvo XC90 Momentum,Nav_V,5,3,9,14,8,5,17,6
506,059b 2018 Volvo XC90 Momentum,nBack,17,6,13,10,15,9,13,8
506,059b 2018 Volvo XC90 Momentum,SMSRS_V,3,2,6,18,10,3,20,4
506,059b 2018 Volvo XC90 Momentum,SuRT,12,4,13,12,13,7,17,5
506,059b 2018 Volvo XC90 Momentum,Single,2,1,3,19,6,2,20,3
508,059b 2018 Volvo XC90 Momentum,Audio_V,7,4,4,13,5,4,19,4
508,059b 2018 Volvo XC90 Momentum,CD_TS,2,3,3,17,4,3,21,1
508,059b 2018 Volvo XC90 Momentum,Audio_TS,5,3,4,17,8,3,20,3
508,059b 2018 Volvo XC90 Momentum,CD_V,1,1,1,18,3,3,21,2
508,059b 2018 Volvo XC90 Momentum,nBack,18,2,15,10,19,14,10,13
508,059b 2018 Volvo XC90 Momentum,Nav_TS,13,11,12,10,10,13,10,10
508,059b 2018 Volvo XC90 Momentum,SuRT,18,18,18,9,16,15,15,15
508,059b 2018 Volvo XC90 Momentum,Nav_V,16,10,12,13,14,16,6,20
508,059b 2018 Volvo XC90 Momentum,Single,4,4,3,18,6,2,20,1
508,059b 2018 Volvo XC90 Momentum,SMSRS_V,5,5,5,15,8,5,17,4
515,059b 2018 Volvo XC90 Momentum,CD_TS,7,4,5,17,8,1,18,2
515,059b 2018 Volvo XC90 Momentum,CD_V,4,2,2,18,5,1,20,2
515,059b 2018 Volvo XC90 Momentum,Audio_V,3,2,4,16,3,1,12,5
515,059b 2018 Volvo XC90 Momentum,Nav_TS,13,6,11,12,13,1,9,13
515,059b 2018 Volvo XC90 Momentum,Audio_TS,9,8,3,16,14,1,8,10
515,059b 2018 Volvo XC90 Momentum,Nav_V,11,9,10,12,14,1,14,14
515,059b 2018 Volvo XC90 Momentum,nBack,16,3,13,9,19,1,15,10
515,059b 2018 Volvo XC90 Momentum,SMSRS_V,8,6,4,18,7,1,16,6
515,059b 2018 Volvo XC90 Momentum,SuRT,13,12,14,14,16,1,14,5
515,059b 2018 Volvo XC90 Momentum,Single,3,5,2,19,10,1,17,4
516,059b 2018 Volvo XC90 Momentum,CD_V,3,5,4,18,3,3,19,3
516,059b 2018 Volvo XC90 Momentum,Nav_TS,12,11,14,10,11,18,4,19
516,059b 2018 Volvo XC90 Momentum,CD_TS,3,4,5,19,6,3,19,14
516,059b 2018 Volvo XC90 Momentum,Nav_V,5,5,4,16,4,8,19,3
516,059b 2018 Volvo XC90 Momentum,Audio_V,3,3,4,14,6,9,15,7
516,059b 2018 Volvo XC90 Momentum,SMSRS_V,2,3,4,16,7,8,17,4
516,059b 2018 Volvo XC90 Momentum,Audio_TS,5,3,6,9,10,11,12,11
516,059b 2018 Volvo XC90 Momentum,Single,2,3,3,20,2,2,20,2
516,059b 2018 Volvo XC90 Momentum,nBack,11,3,4,12,14,11,17,15
516,059b 2018 Volvo XC90 Momentum,SuRT,3,4,3,19,4,3,20,3
241,059a 2018 Volvo XC90 Momentum,Audio_V,10,4,14,15,11,14,11,11
241,059a 2018 Volvo XC90 Momentum,CD_TS,10,15,10,14,14,10,18,5
241,059a 2018 Volvo XC90 Momentum,Audio_TS,15,15,8,13,17,12,10,10
241,059a 2018 Volvo XC90 Momentum,CD_V,5,6,5,18,7,4,16,3
241,059a 2018 Volvo XC90 Momentum,nBack,20,3,14,10,17,14,11,14
241,059a 2018 Volvo XC90 Momentum,Nav_TS,13,13,9,13,14,5,17,7
241,059a 2018 Volvo XC90 Momentum,SuRT,10,13,6,18,6,4,19,5
241,059a 2018 Volvo XC90 Momentum,Nav_V,8,4,5,8,17,11,17,7
241,059a 2018 Volvo XC90 Momentum,Single,8,5,4,17,11,3,19,3
241,059a 2018 Volvo XC90 Momentum,SMSRS_V,5,4,3,17,4,4,18,4
239,059a 2018 Volvo XC90 Momentum,Audio_V,5,1,4,14,16,10,14,8
239,059a 2018 Volvo XC90 Momentum,CD_TS,1,1,3,16,17,10,19,3
239,059a 2018 Volvo XC90 Momentum,Audio_TS,4,2,5,14,20,19,11,11
239,059a 2018 Volvo XC90 Momentum,CD_TS,1,1,3,19,6,3,21,1
239,059a 2018 Volvo XC90 Momentum,nBack,13,1,2,9,15,6,21,1
239,059a 2018 Volvo XC90 Momentum,Nav_TS,4,3,1,16,12,9,11,10
239,059a 2018 Volvo XC90 Momentum,SuRT,7,4,14,11,12,5,15,5
239,059a 2018 Volvo XC90 Momentum,Nav_V,3,1,5,15,7,3,20,2
239,059a 2018 Volvo XC90 Momentum,Single,4,1,1,17,8,3,15,1
239,059a 2018 Volvo XC90 Momentum,SMSRS_V,7,1,2,17,8,2,18,2
503,059b 2018 Volvo XC90 Momentum,Nav_TS,21,18,15,1,20,17,3,15
503,059b 2018 Volvo XC90 Momentum,Nav_V,6,4,7,13,11,3,6,2
503,059b 2018 Volvo XC90 Momentum,CD_V,2,2,1,20,2,2,21,1
503,059b 2018 Volvo XC90 Momentum,SMSRS_V,2,2,5,18,5,3,18,2
503,059b 2018 Volvo XC90 Momentum,CD_TS,17,18,16,11,16,16,12,17
503,059b 2018 Volvo XC90 Momentum,Audio_V,3,4,3,17,6,4,4,3
503,059b 2018 Volvo XC90 Momentum,SuRT,3,2,3,17,3,4,19,3
503,059b 2018 Volvo XC90 Momentum,Audio_TS,21,18,15,1,19,18,1,2
503,059b 2018 Volvo XC90 Momentum,nBack,1,1,1,17,4,2,20,2
503,059b 2018 Volvo XC90 Momentum,Single,1,2,3,19,1,1,2,2
242,059a 2018 Volvo XC90 Momentum,CD_V,6,1,5,14,7,1,21,1
242,059a 2018 Volvo XC90 Momentum,CD_TS,11,10,7,13,9,3,13,1
242,059a 2018 Volvo XC90 Momentum,Audio_V,2,3,7,13,7,10,10,7
242,059a 2018 Volvo XC90 Momentum,Nav_TS,11,6,13,7,15,10,11,8
242,059a 2018 Volvo XC90 Momentum,Audio_TS,5,11,6,11,7,5,6,5
242,059a 2018 Volvo XC90 Momentum,Nav_V,2,2,3,18,3,5,18,4
242,059a 2018 Volvo XC90 Momentum,nBack,17,4,11,10,8,5,10,8
242,059a 2018 Volvo XC90 Momentum,SMSRS_V,5,3,2,17,5,3,5,3
242,059a 2018 Volvo XC90 Momentum,SuRT,17,5,11,14,8,3,11,7
242,059a 2018 Volvo XC90 Momentum,Single,2,3,3,15,6,4,15,6
213,059a 2018 Volvo XC90 Momentum,CD_V,4,1,3,18,4,1,18,4
213,059a 2018 Volvo XC90 Momentum,Nav_TS,12,10,12,14,12,12,8,10
213,059a 2018 Volvo XC90 Momentum,CD_TS,6,6,7,18,4,2,18,4
213,059a 2018 Volvo XC90 Momentum,Nav_V,10,2,12,16,12,14,14,8
213,059a 2018 Volvo XC90 Momentum,Audio_V,4,1,2,18,2,4,20,2
213,059a 2018 Volvo XC90 Momentum,SMSRS_V,5,1,8,20,6,2,18,5
213,059a 2018 Volvo XC90 Momentum,Audio_TS,18,16,12,18,15,13,10,10
213,059a 2018 Volvo XC90 Momentum,Single,1,1,1,19,3,1,21,1
213,059a 2018 Volvo XC90 Momentum,nBack,17,1,12,15,18,12,18,4
213,059a 2018 Volvo XC90 Momentum,SuRT,12,12,12,20,12,4,18,2
530,059b 2018 Volvo XC90 Momentum,Nav_V,21,1,1,10,18,8,15,15
530,059b 2018 Volvo XC90 Momentum,SMSRS_V,21,6,10,14,21,21,16,16
530,059b 2018 Volvo XC90 Momentum,Nav_TS,21,10,16,7,21,18,6,18
530,059b 2018 Volvo XC90 Momentum,Single,5,1,1,16,1,1,21,21
530,059b 2018 Volvo XC90 Momentum,CD_V,5,1,1,18,3,3,21,1
530,059b 2018 Volvo XC90 Momentum,SuRT,19,8,19,9,17,6,21,1
503,059b 2018 Volvo XC90 Momentum,CD_TS,1,1,7,18,2,8,21,1
530,059b 2018 Volvo XC90 Momentum,nBack,21,6,1,1,21,19,13,18
530,059b 2018 Volvo XC90 Momentum,Audio_V,3,1,3,17,3,3,21,1
530,059b 2018 Volvo XC90 Momentum,Audio_TS,10,1,7,10,14,15,18,14
512,059b 2018 Volvo XC90 Momentum,SMSRS_V,17,3,15,14,17,15,14,7
512,059b 2018 Volvo XC90 Momentum,Single,17,3,5,14,16,11,12,6
512,059b 2018 Volvo XC90 Momentum,Nav_V,17,3,13,11,13,15,13,10
512,059b 2018 Volvo XC90 Momentum,SuRT,16,7,16,17,17,11,11,8
512,059b 2018 Volvo XC90 Momentum,Nav_TS,20,3,16,13,19,20,12,17
512,059b 2018 Volvo XC90 Momentum,nBack,20,3,15,8,18,18,5,19
512,059b 2018 Volvo XC90 Momentum,CD_V,11,3,7,20,11,8,18,3
512,059b 2018 Volvo XC90 Momentum,Audio_TS,20,3,16,11,18,14,13,13
512,059b 2018 Volvo XC90 Momentum,CD_TS,6,3,10,19,11,7,18,8
512,059b 2018 Volvo XC90 Momentum,Audio_V,11,3,7,18,13,6,17,5
233,059a 2018 Volvo XC90 Momentum,Nav_TS,9,16,13,18,15,6,6,7
233,059a 2018 Volvo XC90 Momentum,Nav_V,18,16,18,9,16,14,16,12
233,059a 2018 Volvo XC90 Momentum,CD_V,9,5,4,21,2,19,18,4
233,059a 2018 Volvo XC90 Momentum,SMSRS_V,5,4,4,18,3,3,18,3
233,059a 2018 Volvo XC90 Momentum,CD_TS,9,13,13,16,8,4,16,3
233,059a 2018 Volvo XC90 Momentum,Single,5,5,5,18,3,3,4,2
233,059a 2018 Volvo XC90 Momentum,Audio_V,7,4,8,17,4,3,11,3
233,059a 2018 Volvo XC90 Momentum,SuRT,4,16,4,15,17,7,9,9
233,059a 2018 Volvo XC90 Momentum,Audio_TS,15,14,12,14,6,12,8,14
233,059a 2018 Volvo XC90 Momentum,nBack,19,11,11,7,17,14,4,17
234,059a 2018 Volvo XC90 Momentum,Nav_V,4,1,3,17,3,2,17,1
234,059a 2018 Volvo XC90 Momentum,SMSRS_V,2,1,1,21,2,1,21,1
234,059a 2018 Volvo XC90 Momentum,Nav_TS,5,7,1,19,2,1,21,2
234,059a 2018 Volvo XC90 Momentum,Single,1,1,1,20,1,1,19,1
234,059a 2018 Volvo XC90 Momentum,CD_V,1,1,1,21,1,1,21,1
234,059a 2018 Volvo XC90 Momentum,SuRT,7,11,12,15,14,1,21,1
234,059a 2018 Volvo XC90 Momentum,CD_TS,1,5,1,19,5,2,21,1
234,059a 2018 Volvo XC90 Momentum,nBack,17,1,1,15,15,7,21,1
234,059a 2018 Volvo XC90 Momentum,Audio_V,4,1,1,21,4,1,21,1
234,059a 2018 Volvo XC90 Momentum,Audio_TS,3,7,1,19,1,1,21,1
539,059b 2018 Volvo XC90 Momentum,Single,15,3,12,8,12,3,10,11
539,059b 2018 Volvo XC90 Momentum,SuRT,18,4,11,11,17,7,12,15
539,059b 2018 Volvo XC90 Momentum,SMSRS_V,6,6,6,10,14,6,16,10
539,059b 2018 Volvo XC90 Momentum,nBack,18,10,15,4,17,9,5,13
539,059b 2018 Volvo XC90 Momentum,Nav_V,17,7,3,13,9,6,10,16
539,059b 2018 Volvo XC90 Momentum,Audio_TS,12,7,8,12,12,7,11,16
539,059b 2018 Volvo XC90 Momentum,Nav_TS,14,8,8,11,12,10,12,14
539,059b 2018 Volvo XC90 Momentum,Audio_V,3,3,3,13,5,4,19,4
539,059b 2018 Volvo XC90 Momentum,CD_V,2,2,4,17,6,1,19,3
539,059b 2018 Volvo XC90 Momentum,CD_TS,7,5,5,12,11,3,17,4
243,059a 2018 Volvo XC90 Momentum,SMSRS_V,11,5,6,15,12,9,12,12
243,059a 2018 Volvo XC90 Momentum,Single,3,2,2,18,5,3,17,3
243,059a 2018 Volvo XC90 Momentum,Nav_V,11,11,7,7,16,14,7,9
243,059a 2018 Volvo XC90 Momentum,SuRT,15,5,12,11,14,8,6,3
243,059a 2018 Volvo XC90 Momentum,Nav_TS,14,6,7,8,18,15,12,14
243,059a 2018 Volvo XC90 Momentum,nBack,11,4,7,16,13,6,15,7
243,059a 2018 Volvo XC90 Momentum,CD_V,4,4,2,17,6,4,17,4
243,059a 2018 Volvo XC90 Momentum,Audio_TS,8,3,2,13,7,8,16,6
243,059a 2018 Volvo XC90 Momentum,CD_TS,6,4,4,13,10,7,16,4
243,059a 2018 Volvo XC90 Momentum,Audio_V,4,3,3,13,4,5,15,4
521,059b 2018 Volvo XC90 Momentum,SuRT,12,7,10,4,7,3,14,3
521,059b 2018 Volvo XC90 Momentum,nBack,17,1,6,2,10,4,17,5
521,059b 2018 Volvo XC90 Momentum,Single,4,2,10,10,3,3,19,10
521,059b 2018 Volvo XC90 Momentum,Audio_TS,19,12,13,5,17,17,2,17
521,059b 2018 Volvo XC90 Momentum,SMSRS_V,5,1,1,20,4,1,18,4
521,059b 2018 Volvo XC90 Momentum,Audio_V,10,3,7,3,17,12,15,12
521,059b 2018 Volvo XC90 Momentum,Nav_V,13,4,4,4,17,12,3,8
521,059b 2018 Volvo XC90 Momentum,CD_TS,8,18,11,8,15,19,5,5
521,059b 2018 Volvo XC90 Momentum,Nav_TS,18,16,8,4,15,15,5,15
521,059b 2018 Volvo XC90 Momentum,CD_V,2,2,1,21,1,2,21,1
234,060a 2018 Audi A6 Premium,Single,1,1,1,21,1,1,21,1
234,060a 2018 Audi A6 Premium,SuRT,10,13,8,18,13,3,21,1
234,060a 2018 Audi A6 Premium,SMSRS_CC,5,5,3,18,4,1,17,2
240,059a 2018 Volvo XC90 Momentum,Single,2,1,1,18,2,1,21,1
240,059a 2018 Volvo XC90 Momentum,SuRT,6,1,1,16,5,1,21,3
234,060a 2018 Audi A6 Premium,nBack,16,1,4,17,14,5,21,5
234,060a 2018 Audi A6 Premium,Nav_V,2,1,1,21,3,2,19,1
240,059a 2018 Volvo XC90 Momentum,SMSRS_V,4,1,3,15,1,1,18,1
240,059a 2018 Volvo XC90 Momentum,nBack,7,1,3,12,3,6,16,10
234,060a 2018 Audi A6 Premium,Audio_CC,7,4,3,18,3,2,17,1
240,059a 2018 Volvo XC90 Momentum,Nav_V,3,3,3,18,3,2,21,1
234,060a 2018 Audi A6 Premium,Nav_CC,6,4,3,17,5,5,5,6
240,059a 2018 Volvo XC90 Momentum,Audio_TS,5,1,4,17,1,1,16,3
234,060a 2018 Audi A6 Premium,Audio_V,4,2,1,18,5,5,18,1
240,059a 2018 Volvo XC90 Momentum,Nav_TS,14,1,5,9,15,15,6,16
234,060a 2018 Audi A6 Premium,CD_V,1,1,1,21,1,1,21,1
240,059a 2018 Volvo XC90 Momentum,Audio_V,1,1,1,15,3,3,17,3
234,060a 2018 Audi A6 Premium,CD_CC,2,9,3,20,6,1,19,1
240,059a 2018 Volvo XC90 Momentum,CD_V,3,1,1,19,3,1,21,1
234,060a 2018 Audi A6 Premium,SMSRS_V,6,1,1,15,12,21,1,21
240,059a 2018 Volvo XC90 Momentum,CD_TS,4,1,1,17,3,1,21,1
511,059b 2018 Volvo XC90 Momentum,nBack,9,4,7,5,8,16,5,15
511,059b 2018 Volvo XC90 Momentum,Audio_TS,10,5,10,10,16,10,4,17
511,059b 2018 Volvo XC90 Momentum,SuRT,7,9,4,15,10,5,6,4
511,059b 2018 Volvo XC90 Momentum,Audio_V,8,5,5,18,10,3,16,6
511,059b 2018 Volvo XC90 Momentum,Single,5,4,7,17,6,3,16,4
511,059b 2018 Volvo XC90 Momentum,CD_TS,5,3,5,18,5,5,16,4
511,059b 2018 Volvo XC90 Momentum,SMSRS_V,3,3,5,17,6,6,18,4
511,059b 2018 Volvo XC90 Momentum,CD_V,5,5,6,20,4,3,15,5
511,059b 2018 Volvo XC90 Momentum,Nav_V,4,3,4,20,4,3,19,3
511,059b 2018 Volvo XC90 Momentum,Nav_TS,6,9,5,10,7,5,15,11
215,060a 2018 Audi A6 Premium,SuRT,17,6,9,19,18,13,20,2
215,060a 2018 Audi A6 Premium,nBack,21,2,15,13,20,18,20,2
505,059b 2018 Volvo XC90 Momentum,nBack,11,6,7,11,15,5,11,6
215,060a 2018 Audi A6 Premium,Single,4,1,1,20,4,3,21,1
215,060a 2018 Audi A6 Premium,Audio_CC,20,5,15,20,15,4,11,8
505,059b 2018 Volvo XC90 Momentum,Audio_TS,21,21,21,1,21,21,2,21
215,060a 2018 Audi A6 Premium,SMSRS_V,16,2,2,17,13,5,10,10
505,059b 2018 Volvo XC90 Momentum,SuRT,16,13,14,5,15,17,8,14
215,060a 2018 Audi A6 Premium,Audio_V,18,1,2,14,20,21,2,20
505,059b 2018 Volvo XC90 Momentum,Audio_V,9,4,5,14,8,7,18,4
215,060a 2018 Audi A6 Premium,SMSRS_CC,20,5,5,16,20,20,3,19
505,059b 2018 Volvo XC90 Momentum,Single,2,3,3,18,2,2,20,2
215,060a 2018 Audi A6 Premium,CD_CC,5,4,3,19,10,4,17,3
505,059b 2018 Volvo XC90 Momentum,CD_TS,7,5,4,17,5,3,15,3
215,060a 2018 Audi A6 Premium,Nav_V,9,2,3,18,14,7,9,7
215,060a 2018 Audi A6 Premium,CD_V,2,2,3,20,5,3,19,2
505,059b 2018 Volvo XC90 Momentum,SMSRS_V,4,5,5,20,6,4,19,2
215,060a 2018 Audi A6 Premium,Nav_CC,18,4,4,17,15,15,4,19
505,059b 2018 Volvo XC90 Momentum,CD_V,1,2,1,21,1,1,21,1
505,059b 2018 Volvo XC90 Momentum,Nav_V,7,3,3,17,3,2,19,2
505,059b 2018 Volvo XC90 Momentum,Nav_TS,15,10,9,5,12,11,8,13
500,060b 2018 Audi A6 Premium,Single,3,3,4,19,4,3,19,1
248,059a 2018 Volvo XC90 Momentum,SuRT,5,2,4,15,8,10,19,2
500,060b 2018 Audi A6 Premium,SuRT,5,5,6,16,4,3,20,2
248,059a 2018 Volvo XC90 Momentum,nBack,9,1,6,7,12,13,21,2
248,059a 2018 Volvo XC90 Momentum,Single,2,2,2,18,4,1,21,1
500,060b 2018 Audi A6 Premium,SMSRS_V,16,7,14,8,19,21,2,21
248,059a 2018 Volvo XC90 Momentum,Audio_TS,6,2,4,21,5,2,18,2
500,060b 2018 Audi A6 Premium,nBack,17,4,13,14,19,13,19,4
248,059a 2018 Volvo XC90 Momentum,SMSRS_V,5,1,2,15,6,7,15,8
500,060b 2018 Audi A6 Premium,SMSRS_CC,10,6,11,18,17,17,6,16
248,059a 2018 Volvo XC90 Momentum,Audio_V,2,1,2,19,2,2,20,2
248,059a 2018 Volvo XC90 Momentum,Nav_V,3,1,1,19,5,2,18,5
500,060b 2018 Audi A6 Premium,Audio_CC,15,5,10,20,16,15,10,14
248,059a 2018 Volvo XC90 Momentum,CD_TS,9,4,3,20,5,4,21,2
500,060b 2018 Audi A6 Premium,Nav_V,15,5,14,14,16,16,8,15
248,059a 2018 Volvo XC90 Momentum,Nav_TS,5,2,2,20,8,2,19,2
500,060b 2018 Audi A6 Premium,Audio_V,18,7,16,8,21,21,5,16
248,059a 2018 Volvo XC90 Momentum,CD_V,4,1,2,20,4,2,20,2
500,060b 2018 Audi A6 Premium,Nav_CC,7,6,10,16,12,10,14,10
500,060b 2018 Audi A6 Premium,CD_CC,13,6,13,15,13,14,13,9
500,060b 2018 Audi A6 Premium,CD_V,3,3,3,19,2,2,19,3
532,059b 2018 Volvo XC90 Momentum,Audio_TS,16,2,14,12,16,15,15,6
532,059b 2018 Volvo XC90 Momentum,Audio_V,8,1,6,19,8,13,20,5
532,059b 2018 Volvo XC90 Momentum,nBack,18,2,10,12,17,19,5,16
532,059b 2018 Volvo XC90 Momentum,CD_TS,10,2,10,18,15,15,18,10
532,059b 2018 Volvo XC90 Momentum,SuRT,16,2,12,15,15,15,18,10
532,059b 2018 Volvo XC90 Momentum,CD_V,10,1,8,16,10,10,18,5
532,059b 2018 Volvo XC90 Momentum,Single,8,1,5,15,6,5,19,3
532,059b 2018 Volvo XC90 Momentum,Nav_TS,19,2,15,14,15,14,18,18
532,059b 2018 Volvo XC90 Momentum,SMSRS_V,20,2,15,12,19,19,18,19
532,059b 2018 Volvo XC90 Momentum,Nav_V,18,2,15,10,19,19,18,10
534,060b 2018 Audi A6 Premium,SuRT,8,15,16,9,16,12,19,3
245,059a 2018 Volvo XC90 Momentum,nBack,18,13,14,8,15,16,12,13
534,060b 2018 Audi A6 Premium,nBack,21,21,9,7,18,13,13,16
534,060b 2018 Audi A6 Premium,Single,12,13,12,10,14,7,18,2
245,059a 2018 Volvo XC90 Momentum,Audio_TS,12,16,14,16,14,12,13,9
245,059a 2018 Volvo XC90 Momentum,SuRT,11,12,11,15,12,6,7,8
534,060b 2018 Audi A6 Premium,Audio_CC,21,21,12,1,21,21,4,18
245,059a 2018 Volvo XC90 Momentum,Audio_V,11,7,8,17,9,8,14,6
534,060b 2018 Audi A6 Premium,SMSRS_V,21,21,21,3,21,21,1,21
245,059a 2018 Volvo XC90 Momentum,Single,9,4,6,19,9,5,16,9
245,059a 2018 Volvo XC90 Momentum,CD_TS,8,10,13,16,14,7,13,8
534,060b 2018 Audi A6 Premium,Audio_V,21,14,16,4,21,21,4,19
245,059a 2018 Volvo XC90 Momentum,SMSRS_V,15,7,8,16,8,6,18,4
534,060b 2018 Audi A6 Premium,SMSRS_CC,7,13,14,7,15,14,12,11
245,059a 2018 Volvo XC90 Momentum,CD_V,8,5,7,18,11,8,18,3
245,059a 2018 Volvo XC90 Momentum,Nav_V,7,7,13,7,16,20,6,16
534,060b 2018 Audi A6 Premium,CD_CC,5,7,5,4,7,6,17,6
245,059a 2018 Volvo XC90 Momentum,Nav_TS,11,9,13,14,14,12,13,6
534,060b 2018 Audi A6 Premium,Nav_V,3,3,5,15,10,4,16,16
534,060b 2018 Audi A6 Premium,CD_V,2,2,4,18,5,3,18,3
534,060b 2018 Audi A6 Premium,Nav_CC,3,6,7,16,12,6,13,7
534,059b 2018 Volvo XC90 Momentum,Audio_V,1,1,1,19,2,2,19,2
205,060a 2018 Audi A6 Premium,nBack,16,5,8,6,14,14,10,17
534,059b 2018 Volvo XC90 Momentum,CD_TS,6,15,6,14,11,6,15,5
534,059b 2018 Volvo XC90 Momentum,Audio_TS,21,21,18,7,21,19,6,21
205,060a 2018 Audi A6 Premium,Audio_CC,10,14,7,16,10,5,16,7
205,060a 2018 Audi A6 Premium,SuRT,6,11,5,16,7,2,15,4
534,059b 2018 Volvo XC90 Momentum,CD_V,3,3,3,18,3,3,18,3
534,059b 2018 Volvo XC90 Momentum,nBack,21,3,10,8,21,17,9,18
205,060a 2018 Audi A6 Premium,Audio_V,8,2,4,5,10,19,6,13
205,060a 2018 Audi A6 Premium,Single,4,4,5,15,6,1,17,5
534,059b 2018 Volvo XC90 Momentum,Nav_TS,21,21,10,3,21,21,2,21
534,059b 2018 Volvo XC90 Momentum,SuRT,20,21,18,8,20,13,14,15
205,060a 2018 Audi A6 Premium,CD_CC,8,13,14,12,9,8,15,9
205,060a 2018 Audi A6 Premium,SMSRS_V,10,6,6,10,7,14,7,11
534,059b 2018 Volvo XC90 Momentum,Nav_V,16,14,13,10,16,13,5,15
534,059b 2018 Volvo XC90 Momentum,Single,4,8,10,10,13,11,17,6
205,060a 2018 Audi A6 Premium,CD_V,10,6,12,10,10,6,14,8
534,059b 2018 Volvo XC90 Momentum,SMSRS_V,3,6,6,15,6,3,18,2
205,060a 2018 Audi A6 Premium,SMSRS_CC,14,14,8,11,8,5,17,5
205,060a 2018 Audi A6 Premium,Nav_CC,15,8,11,14,10,5,17,5
205,060a 2018 Audi A6 Premium,Nav_V,13,3,6,10,10,8,12,8
533,059b 2018 Volvo XC90 Momentum,CD_TS,11,10,7,10,10,8,17,5
533,059b 2018 Volvo XC90 Momentum,CD_V,8,6,6,13,9,6,18,5
533,059b 2018 Volvo XC90 Momentum,Audio_V,7,6,5,18,4,4,20,3
533,059b 2018 Volvo XC90 Momentum,Nav_TS,13,18,13,8,12,18,9,17
533,059b 2018 Volvo XC90 Momentum,Audio_TS,9,18,9,4,18,13,6,17
533,059b 2018 Volvo XC90 Momentum,Nav_V,5,4,6,17,5,6,16,5
533,059b 2018 Volvo XC90 Momentum,nBack,21,17,10,1,16,7,1,2
533,059b 2018 Volvo XC90 Momentum,SMSRS_V,7,4,7,18,3,3,20,3
533,059b 2018 Volvo XC90 Momentum,SuRT,6,7,8,16,6,4,4,4
533,059b 2018 Volvo XC90 Momentum,Single,4,4,3,16,15,3,4,4
